BHK,Rent,Size,Bathroom,Cluster,City,Area Type
2.0,18000.0,1000.0,1.0,1,Bangalore,Super Area
2.0,20000.0,1100.0,3.0000000000000004,1,Bangalore,Super Area
1.0,14000.0,750.0,1.0,2,Bangalore,Carpet Area
4.0,50000.0,2175.0,3.4999999999999996,1,Bangalore,Super Area
2.0,14500.0,990.0,2.0,1,Bangalore,Super Area
2.0,15000.0,1300.0,2.0,1,Bangalore,Super Area
1.0,11500.0,550.0,1.0,2,Bangalore,Carpet Area
3.0,15000.0,1360.0,2.0,1,Bangalore,Super Area
2.0,12000.0,600.0,2.0,2,Bangalore,Carpet Area
2.0,18000.0,1200.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,1050.0,2.0,1,Bangalore,Super Area
2.0,12000.0,840.0,2.0,1,Bangalore,Super Area
2.0,25000.0,1050.0,2.0,1,Bangalore,Super Area
3.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
1.0,10000.0,500.0,1.0,1,Bangalore,Super Area
2.0,8000.0,900.0,1.0,1,Bangalore,Super Area
2.0,40000.0,1300.0,2.0,2,Bangalore,Carpet Area
2.0,12000.0,600.0,1.0,1,Bangalore,Super Area
2.0,16000.0,900.0,1.0,2,Bangalore,Carpet Area
2.0,23000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,25000.0,1100.0,2.0,2,Bangalore,Carpet Area
1.0,7000.0,600.0,1.0,1,Bangalore,Super Area
2.0,17500.0,1250.0,2.0,2,Bangalore,Carpet Area
1.0,10000.0,415.0,1.0,2,Bangalore,Carpet Area
3.0,39000.0,1200.0,3.0000000000000004,1,Bangalore,Super Area
3.0,22000.0,1200.0,2.0,2,Bangalore,Carpet Area
2.0,18000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,23000.0,1300.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1150.0,2.0,2,Bangalore,Carpet Area
1.0,10000.0,450.0,1.0,2,Bangalore,Carpet Area
1.0,15000.0,600.0,1.0,2,Bangalore,Carpet Area
2.0,16999.999999999996,1000.0,2.0,1,Bangalore,Super Area
3.0,56000.0,1900.0,3.0000000000000004,2,Bangalore,Carpet Area
3.0,43000.0,1700.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,25000.0,1100.0,2.0,2,Bangalore,Carpet Area
1.0,9000.0,500.0,1.0,2,Bangalore,Carpet Area
3.0,31000.0,1757.0,3.0000000000000004,1,Bangalore,Super Area
1.0,6000.0,300.0,1.0,1,Bangalore,Super Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
2.0,16000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,20000.0,800.0,1.0,2,Bangalore,Carpet Area
3.0,28000.0,1281.0,3.0000000000000004,1,Bangalore,Super Area
2.0,18000.0,1450.0,2.0,2,Bangalore,Carpet Area
1.0,12000.0,600.0,1.0,1,Bangalore,Super Area
2.0,20000.0,980.0,2.0,1,Bangalore,Super Area
3.0,25000.0,1500.0,3.0000000000000004,1,Bangalore,Super Area
3.0,35000.0,1800.0,3.0000000000000004,1,Bangalore,Super Area
1.0,7000.0,400.0,1.0,1,Bangalore,Super Area
1.0,7500.0,600.0,1.0,2,Bangalore,Carpet Area
2.0,14000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,20000.0,1100.0,2.0,2,Bangalore,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
2.0,21000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,700.0,2.0,1,Bangalore,Super Area
1.0,5500.0,600.0,1.0,2,Bangalore,Carpet Area
2.0,10000.0,700.0,2.0,1,Bangalore,Super Area
1.0,7000.0,250.0,1.0,1,Bangalore,Super Area
2.0,11500.0,1200.0,1.0,1,Bangalore,Super Area
3.0,22000.0,1450.0,3.0000000000000004,1,Bangalore,Super Area
2.0,19000.0,1221.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,1250.0,2.0,1,Bangalore,Super Area
2.0,10500.0,700.0,1.0,2,Bangalore,Carpet Area
2.0,12000.0,700.0,2.0,2,Bangalore,Carpet Area
1.0,7000.0,200.0,1.0,1,Bangalore,Super Area
2.0,15000.0,1200.0,2.0,2,Bangalore,Carpet Area
2.0,23000.0,600.0,2.0,1,Bangalore,Super Area
1.0,6500.0,600.0,1.0,1,Bangalore,Super Area
3.0,29000.0,1800.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,12000.0,900.0,2.0,2,Bangalore,Carpet Area
2.0,10000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,12500.0,500.0,2.0,2,Bangalore,Carpet Area
3.0,32000.0,1800.0,3.0000000000000004,1,Bangalore,Super Area
1.0,8000.0,416.00000000000006,1.0,1,Bangalore,Super Area
2.0,10500.0,600.0,1.0,1,Bangalore,Super Area
1.0,6000.0,400.0,1.0,1,Bangalore,Super Area
3.0,16000.0,1200.0,2.0,1,Bangalore,Super Area
3.0,45000.0,1600.0,3.0000000000000004,2,Bangalore,Carpet Area
1.0,6000.0,500.0,1.0,1,Bangalore,Super Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
3.0,14000.0,1800.0,3.0000000000000004,1,Bangalore,Super Area
2.0,20000.0,900.0,2.0,2,Bangalore,Carpet Area
1.0,11000.0,550.0,1.0,2,Bangalore,Carpet Area
1.0,5500.0,600.0,1.0,1,Bangalore,Super Area
3.0,55000.0,1800.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,15000.0,976.0,1.0,1,Bangalore,Super Area
1.0,8499.999999999998,350.0,1.0,1,Bangalore,Super Area
2.0,15000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,12000.0,500.0,1.0,1,Bangalore,Super Area
1.0,7500.0,600.0,1.0,2,Bangalore,Carpet Area
2.0,16000.0,1100.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1150.0,2.0,2,Bangalore,Carpet Area
2.0,14500.0,850.0,2.0,1,Bangalore,Super Area
1.0,6000.0,600.0,1.0,1,Bangalore,Super Area
2.0,14000.0,900.0,2.0,2,Bangalore,Carpet Area
1.0,7000.0,300.0,1.0,1,Bangalore,Super Area
2.0,27500.0,1130.0,2.0,1,Bangalore,Super Area
2.0,18000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,10000.0,1000.0,2.0,1,Bangalore,Super Area
3.0,31000.0,1700.0,3.0000000000000004,1,Bangalore,Super Area
2.0,15000.0,1100.0,2.0,2,Bangalore,Carpet Area
1.0,11000.0,300.0,1.0,1,Bangalore,Super Area
1.0,4500.0,600.0,1.0,1,Bangalore,Super Area
1.0,10000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,10000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,9000.0,500.0,1.0,1,Bangalore,Super Area
2.0,16000.0,1050.0,2.0,1,Bangalore,Super Area
1.0,5000.0,350.0,1.0,2,Bangalore,Carpet Area
2.0,10000.0,1000.0,2.0,1,Bangalore,Super Area
1.0,15000.0,600.0,1.0,2,Bangalore,Carpet Area
1.0,3500.0000000000005,150.0,1.0,1,Bangalore,Super Area
2.0,16000.0,1400.0,2.0,1,Bangalore,Super Area
2.0,16999.999999999996,1387.0,3.0000000000000004,1,Bangalore,Super Area
3.0,30000.0,1350.0,2.0,1,Bangalore,Super Area
2.0,12000.0,1020.0,2.0,2,Bangalore,Carpet Area
1.0,9000.0,600.0,1.0,2,Bangalore,Carpet Area
1.0,6000.0,400.0,1.0,1,Bangalore,Super Area
1.0,20000.0,550.0,1.0,2,Bangalore,Carpet Area
3.0,30000.0,1400.0,2.0,2,Bangalore,Carpet Area
2.0,20000.0,1050.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,800.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1100.0,2.0,1,Bangalore,Super Area
3.0,25000.0,1500.0,2.0,1,Bangalore,Super Area
1.0,9000.0,800.0,1.0,2,Bangalore,Carpet Area
2.0,16999.999999999996,800.0,1.0,2,Bangalore,Carpet Area
2.0,16500.0,1200.0,2.0,1,Bangalore,Super Area
1.0,7000.0,450.0,1.0,1,Bangalore,Super Area
3.0,30000.0,1424.9999999999998,2.0,1,Bangalore,Super Area
2.0,8499.999999999998,720.0,2.0,1,Bangalore,Super Area
1.0,8000.0,700.0,1.0,2,Bangalore,Carpet Area
2.0,20000.0,1100.0,2.0,1,Bangalore,Super Area
3.0,30000.0,1645.0,3.0000000000000004,2,Bangalore,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,1,Bangalore,Super Area
1.0,7000.0,500.0,1.0,1,Bangalore,Super Area
2.0,10000.0,600.0,2.0,1,Bangalore,Super Area
1.0,5000.0,600.0,1.0,1,Bangalore,Super Area
3.0,30000.0,1893.0,3.4999999999999996,1,Bangalore,Super Area
1.0,6500.0,450.0,1.0,1,Bangalore,Super Area
1.0,10000.0,650.0,1.0,2,Bangalore,Carpet Area
1.0,18000.0,400.0,1.0,2,Bangalore,Carpet Area
2.0,30000.0,1296.0,2.0,2,Bangalore,Carpet Area
2.0,20000.0,1000.0,2.0,2,Bangalore,Carpet Area
1.0,16500.0,600.0,1.0,2,Bangalore,Carpet Area
1.0,15000.0,600.0,1.0,1,Bangalore,Super Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
2.0,15000.0,1000.0,1.0,1,Bangalore,Super Area
1.0,67500.0,800.0,1.0,2,Bangalore,Carpet Area
1.0,22000.0,455.0,1.0,2,Bangalore,Carpet Area
2.0,9750.0,575.0,2.0,2,Bangalore,Carpet Area
2.0,23000.0,1066.0,2.0,1,Bangalore,Super Area
2.0,12000.0,850.0,1.0,1,Bangalore,Super Area
3.0,60000.0,1550.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,11000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,12000.0,800.0,1.0,1,Bangalore,Super Area
1.0,11000.0,450.0,1.0,2,Bangalore,Carpet Area
2.0,19000.0,1350.0,2.0,2,Bangalore,Carpet Area
2.0,10000.0,1350.0,2.0,1,Bangalore,Super Area
1.0,7500.0,600.0,1.0,1,Bangalore,Super Area
3.0,55000.0,2150.0,3.0000000000000004,1,Bangalore,Super Area
2.0,11000.0,1080.0,2.0,1,Bangalore,Super Area
3.0,50000.0,1450.0,3.0000000000000004,1,Bangalore,Super Area
2.0,13500.0,700.0,2.0,1,Bangalore,Super Area
2.0,16500.0,1200.0,2.0,1,Bangalore,Super Area
3.0,67500.0,2110.0,3.0000000000000004,2,Bangalore,Carpet Area
1.0,7000.0,500.0,1.0,1,Bangalore,Super Area
2.0,10000.0,850.0,1.0,1,Bangalore,Super Area
1.0,7000.0,400.0,1.0,1,Bangalore,Super Area
1.0,18000.0,800.0,1.0,1,Bangalore,Super Area
1.0,11000.0,600.0,1.0,1,Bangalore,Super Area
1.0,9000.0,450.0,1.0,1,Bangalore,Super Area
3.0,60000.0,2080.0,3.0000000000000004,2,Bangalore,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,12500.0,650.0,1.0,1,Bangalore,Super Area
2.0,16000.0,1100.0,2.0,1,Bangalore,Super Area
2.0,30000.0,1025.0,2.0,2,Bangalore,Carpet Area
2.0,16999.999999999996,1100.0,2.0,2,Bangalore,Carpet Area
1.0,8000.0,350.0,1.0,1,Bangalore,Super Area
2.0,16500.0,1050.0,2.0,1,Bangalore,Super Area
2.0,13000.0,600.0,1.0,1,Bangalore,Super Area
2.0,12000.0,800.0,2.0,1,Bangalore,Super Area
2.0,16999.999999999996,700.0,2.0,1,Bangalore,Super Area
3.0,15000.0,750.0,2.0,1,Bangalore,Super Area
3.0,35000.0,1600.0,3.0000000000000004,1,Bangalore,Super Area
2.0,13000.0,1180.0,2.0,2,Bangalore,Carpet Area
2.0,12000.0,1400.0,2.0,1,Bangalore,Super Area
1.0,10000.0,750.0,1.0,1,Bangalore,Super Area
2.0,9000.0,580.0,1.0,2,Bangalore,Carpet Area
1.0,6000.0,350.0,1.0,1,Bangalore,Super Area
2.0,8900.0,1100.0,2.0,1,Bangalore,Super Area
3.0,40000.0,1900.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,24000.0,1105.0,2.0,2,Bangalore,Carpet Area
2.0,18500.0,1080.0,2.0,2,Bangalore,Carpet Area
2.0,16000.0,1281.0,2.0,1,Bangalore,Super Area
1.0,8000.0,600.0,1.0,1,Bangalore,Super Area
2.0,15000.0,850.0,2.0,1,Bangalore,Super Area
2.0,27000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,16999.999999999996,900.0,2.0,1,Bangalore,Super Area
3.0,50000.0,1250.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,14000.0,800.0,2.0,2,Bangalore,Carpet Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
2.0,8000.0,600.0,2.0,1,Bangalore,Super Area
3.0,20000.0,904.0,2.0,1,Bangalore,Super Area
2.0,15000.0,750.0,2.0,1,Bangalore,Super Area
3.0,20000.0,1252.0,2.0,2,Bangalore,Carpet Area
2.0,11000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,8499.999999999998,440.0,2.0,1,Bangalore,Super Area
3.0,22500.0,1600.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,15000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,11000.0,950.0,2.0,2,Bangalore,Carpet Area
2.0,11000.0,800.0,2.0,1,Bangalore,Super Area
2.0,9000.0,1000.0,1.0,2,Bangalore,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,1,Bangalore,Super Area
2.0,15000.0,800.0,1.0,1,Bangalore,Super Area
1.0,7000.0,400.0,1.0,1,Bangalore,Super Area
1.0,5000.0,144.00000000000003,1.0,1,Bangalore,Super Area
1.0,18000.0,600.0,1.0,1,Bangalore,Super Area
3.0,45000.0,2175.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,21000.0,1005.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,10000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,15000.0,1180.0,2.0,1,Bangalore,Super Area
2.0,11000.0,900.0,2.0,1,Bangalore,Super Area
1.0,7500.0,500.0,1.0,2,Bangalore,Carpet Area
3.0,22000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,16999.999999999996,1100.0,2.0,1,Bangalore,Super Area
1.0,6000.0,400.0,1.0,1,Bangalore,Super Area
2.0,20000.0,1250.0,2.0,1,Bangalore,Super Area
2.0,18000.0,600.0,2.0,1,Bangalore,Super Area
2.0,13000.0,780.0,1.0,2,Bangalore,Carpet Area
2.0,38000.0,1274.0,2.0,2,Bangalore,Carpet Area
2.0,36000.0,1200.0,2.0,2,Bangalore,Carpet Area
1.0,7500.0,400.0,1.0,1,Bangalore,Super Area
1.0,9000.0,500.0,1.0,1,Bangalore,Super Area
3.0,18000.0,1100.0,3.0000000000000004,2,Bangalore,Carpet Area
1.0,6500.0,700.0,1.0,1,Bangalore,Super Area
2.0,6000.0,600.0,1.0,1,Bangalore,Super Area
2.0,18000.0,1200.0,2.0,2,Bangalore,Carpet Area
2.0,12000.0,900.0,2.0,1,Bangalore,Super Area
3.0,67500.0,1850.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,25000.0,900.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1050.0,2.0,1,Bangalore,Super Area
2.0,8000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,11000.0,600.0,2.0,1,Bangalore,Super Area
3.0,65000.0,1480.0,2.0,2,Bangalore,Carpet Area
1.0,6000.0,400.0,1.0,1,Bangalore,Super Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
1.0,11000.0,600.0,1.0,1,Bangalore,Super Area
2.0,20000.0,1100.0,2.0,1,Bangalore,Super Area
1.0,5500.0,600.0,1.0,1,Bangalore,Super Area
3.0,12000.0,1100.0,3.0000000000000004,1,Bangalore,Super Area
3.0,21500.0,1320.0,2.0,1,Bangalore,Super Area
2.0,9300.0,500.0,1.0,1,Bangalore,Super Area
1.0,6000.0,600.0,1.0,1,Bangalore,Super Area
2.0,13000.0,650.0,1.0,1,Bangalore,Super Area
1.0,7000.0,300.0,1.0,2,Bangalore,Carpet Area
2.0,14000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,14000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,6000.0,650.0,1.0,1,Bangalore,Super Area
1.0,12500.0,600.0,1.0,1,Bangalore,Super Area
1.0,7000.0,400.0,1.0,2,Bangalore,Carpet Area
2.0,13000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,24000.0,1300.0,2.0,1,Bangalore,Super Area
1.0,6000.0,600.0,1.0,1,Bangalore,Super Area
2.0,15000.0,800.0,2.0,1,Bangalore,Super Area
2.0,20000.0,1115.0,2.0,1,Bangalore,Super Area
2.0,16999.999999999996,1060.0,2.0,2,Bangalore,Carpet Area
3.0,35000.0,1278.0,2.0,1,Bangalore,Super Area
3.0,22000.0,1500.0,3.0000000000000004,1,Bangalore,Super Area
2.0,18000.0,1000.0,2.0,2,Bangalore,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
2.0,10000.0,800.0,2.0,1,Bangalore,Super Area
2.0,8000.0,500.0,1.0,1,Bangalore,Super Area
2.0,9500.0,700.0,1.0,1,Bangalore,Super Area
2.0,9000.0,1055.0,2.0,2,Bangalore,Carpet Area
3.0,31000.0,1325.0,2.0,2,Bangalore,Carpet Area
2.0,14000.0,950.0,2.0,1,Bangalore,Super Area
1.0,7000.0,450.0,1.0,2,Bangalore,Carpet Area
3.0,24000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,8000.0,400.0,1.0,2,Bangalore,Carpet Area
1.0,22000.0,400.0,1.0,1,Bangalore,Super Area
2.0,12000.0,600.0,2.0,1,Bangalore,Super Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
1.0,6000.0,400.0,1.0,1,Bangalore,Super Area
2.0,30000.0,1100.0,2.0,1,Bangalore,Super Area
2.0,12000.0,650.0,2.0,1,Bangalore,Super Area
2.0,15000.0,600.0,2.0,1,Bangalore,Super Area
2.0,14000.0,800.0,2.0,1,Bangalore,Super Area
1.0,22000.0,460.0,1.0,2,Bangalore,Carpet Area
2.0,40000.0,1380.0,2.0,2,Bangalore,Carpet Area
1.0,12000.0,500.0,1.0,1,Bangalore,Super Area
2.0,15000.0,825.0,2.0,1,Bangalore,Super Area
2.0,9500.0,700.0,2.0,1,Bangalore,Super Area
2.0,15000.0,1110.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,800.0,2.0,1,Bangalore,Super Area
2.0,10000.0,810.0,1.0,1,Bangalore,Super Area
4.0,15000.0,1150.0,3.0000000000000004,1,Bangalore,Super Area
1.0,7000.0,700.0,1.0,1,Bangalore,Super Area
1.0,10000.0,300.0,1.0,1,Bangalore,Super Area
3.0,26969.0,1400.0,3.0000000000000004,1,Bangalore,Super Area
1.0,8000.0,450.0,1.0,2,Bangalore,Carpet Area
3.0,52000.0,1603.0,3.0000000000000004,2,Bangalore,Carpet Area
3.0,30000.0,1500.0,2.0,1,Bangalore,Super Area
1.0,6500.0,200.0,1.0,1,Bangalore,Super Area
3.0,22000.0,1500.0,3.0000000000000004,1,Bangalore,Super Area
1.0,10000.0,600.0,1.0,1,Bangalore,Super Area
1.0,6000.0,150.0,1.0,1,Bangalore,Super Area
2.0,13000.0,750.0,2.0,1,Bangalore,Super Area
2.0,18000.0,1300.0,2.0,1,Bangalore,Super Area
4.0,30000.0,1900.0,3.0000000000000004,1,Bangalore,Super Area
2.0,10000.0,300.0,2.0,2,Bangalore,Carpet Area
1.0,15000.0,700.0,2.0,1,Bangalore,Super Area
2.0,67500.0,1325.0,2.0,2,Bangalore,Carpet Area
2.0,19000.0,894.0,2.0,2,Bangalore,Carpet Area
2.0,20000.0,1100.0,2.0,1,Bangalore,Super Area
2.0,9000.0,600.0,2.0,1,Bangalore,Super Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
2.0,27500.0,1000.0,2.0,2,Bangalore,Carpet Area
2.0,16000.0,850.0,2.0,1,Bangalore,Super Area
1.0,12000.0,400.0,1.0,2,Bangalore,Carpet Area
3.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
2.0,20000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,7000.0,500.0,1.0,1,Bangalore,Super Area
1.0,11000.0,550.0,1.0,1,Bangalore,Super Area
1.0,13500.0,450.0,1.0,2,Bangalore,Carpet Area
1.0,16999.999999999996,430.0,1.0,1,Bangalore,Super Area
3.0,55000.0,2175.0,3.0000000000000004,1,Bangalore,Super Area
1.0,13000.0,500.0,2.0,1,Bangalore,Super Area
2.0,11000.0,600.0,1.0,1,Bangalore,Super Area
2.0,16000.0,805.0,2.0,2,Bangalore,Carpet Area
2.0,23500.0,950.0,2.0,1,Bangalore,Super Area
2.0,8499.999999999998,1000.0,2.0,2,Bangalore,Carpet Area
3.0,30000.0,1350.0,3.0000000000000004,1,Bangalore,Super Area
3.0,22000.0,1500.0,2.0,2,Bangalore,Carpet Area
2.0,15000.0,1000.0,2.0,2,Bangalore,Carpet Area
3.0,15000.0,800.0,3.0000000000000004,1,Bangalore,Super Area
2.0,10000.0,1000.0,1.0,2,Bangalore,Carpet Area
2.0,12500.0,800.0,2.0,1,Bangalore,Super Area
3.0,24000.0,1550.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,32000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,19000.0,800.0,2.0,1,Bangalore,Super Area
1.0,9000.0,700.0,1.0,1,Bangalore,Super Area
2.0,5500.0,500.0,2.0,1,Bangalore,Super Area
1.0,15000.0,500.0,1.0,2,Bangalore,Carpet Area
2.0,14000.0,900.0,2.0,1,Bangalore,Super Area
3.0,27000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,14000.0,1000.0,2.0,1,Bangalore,Super Area
3.0,43000.0,1680.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,30000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,50000.0,1200.0,1.0,2,Bangalore,Carpet Area
1.0,15000.0,900.0,2.0,2,Bangalore,Carpet Area
3.0,25000.0,1600.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,25500.0,1475.0,2.0,2,Bangalore,Carpet Area
1.0,6000.0,300.0,1.0,1,Bangalore,Super Area
1.0,5000.0,400.0,1.0,1,Bangalore,Super Area
1.0,10000.0,550.0,1.0,1,Bangalore,Super Area
1.0,15000.0,400.0,1.0,1,Bangalore,Super Area
1.0,5000.0,500.0,1.0,1,Bangalore,Super Area
3.0,16999.999999999996,1200.0,3.0000000000000004,1,Bangalore,Super Area
2.0,14000.0,1300.0,2.0,1,Bangalore,Super Area
3.0,35000.0,2100.0,3.0000000000000004,1,Bangalore,Super Area
2.0,35000.0,800.0,1.0,2,Bangalore,Carpet Area
2.0,16000.0,800.0,1.0,2,Bangalore,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
2.0,35000.0,1300.0,2.0,1,Bangalore,Super Area
1.0,10000.0,400.0,1.0,2,Bangalore,Carpet Area
2.0,12000.0,800.0,2.0,1,Bangalore,Super Area
2.0,10500.0,1000.0,1.0,1,Bangalore,Super Area
1.0,8000.0,400.0,1.0,1,Bangalore,Super Area
2.0,15000.0,1100.0,2.0,2,Bangalore,Carpet Area
2.0,25000.0,1200.0,2.0,2,Bangalore,Carpet Area
2.0,9000.0,600.0,2.0,1,Bangalore,Super Area
2.0,30000.0,1700.0,2.0,1,Bangalore,Super Area
2.0,22000.0,846.0,2.0,2,Bangalore,Carpet Area
2.0,14000.0,1100.0,2.0,1,Bangalore,Super Area
2.0,12000.0,700.0,1.0,2,Bangalore,Carpet Area
2.0,10000.0,110.0,2.0,2,Bangalore,Carpet Area
3.0,25000.0,900.0,3.0000000000000004,1,Bangalore,Super Area
1.0,25000.0,420.0,1.0,2,Bangalore,Carpet Area
2.0,16000.0,800.0,2.0,1,Bangalore,Super Area
3.0,60000.0,1500.0,3.0000000000000004,2,Bangalore,Carpet Area
1.0,7000.0,900.0,1.0,1,Bangalore,Super Area
3.0,21000.0,1600.0,3.0000000000000004,1,Bangalore,Super Area
4.0,67500.0,2175.0,3.4999999999999996,2,Bangalore,Carpet Area
1.0,19000.0,625.0,1.0,2,Bangalore,Carpet Area
4.0,42500.0,1760.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,11000.0,600.0,1.0,1,Bangalore,Super Area
2.0,18000.0,1200.0,2.0,1,Bangalore,Super Area
1.0,4300.0,300.0,1.0,1,Bangalore,Super Area
2.0,9000.0,900.0,1.0,1,Bangalore,Super Area
1.0,7000.0,450.0,1.0,1,Bangalore,Super Area
2.0,15000.0,1050.0,2.0,2,Bangalore,Carpet Area
1.0,4800.0,580.0,1.0,1,Bangalore,Super Area
2.0,15000.0,600.0,2.0,2,Bangalore,Carpet Area
1.0,18000.0,550.0,1.0,2,Bangalore,Carpet Area
2.0,22500.0,1115.0,2.0,1,Bangalore,Super Area
1.0,9500.0,300.0,1.0,2,Bangalore,Carpet Area
2.0,12000.0,1200.0,2.0,2,Bangalore,Carpet Area
1.0,9000.0,900.0,1.0,2,Bangalore,Carpet Area
3.0,25000.0,1400.0,3.0000000000000004,1,Bangalore,Super Area
1.0,9000.0,400.0,1.0,1,Bangalore,Super Area
2.0,11000.0,900.0,1.0,1,Bangalore,Super Area
1.0,12500.0,500.0,1.0,1,Bangalore,Super Area
3.0,21000.0,1360.0,2.0,1,Bangalore,Super Area
3.0,17681.0,1110.0,2.0,1,Bangalore,Super Area
3.0,28000.0,2175.0,3.0000000000000004,1,Bangalore,Super Area
3.0,30000.0,1700.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,25000.0,980.0,2.0,1,Bangalore,Super Area
2.0,13000.0,600.0,2.0,1,Bangalore,Super Area
2.0,8000.0,200.0,2.0,2,Bangalore,Carpet Area
3.0,35000.0,1300.0,2.0,2,Bangalore,Carpet Area
1.0,8000.0,750.0,1.0,1,Bangalore,Super Area
2.0,10000.0,850.0,2.0,1,Bangalore,Super Area
1.0,11500.0,600.0,1.0,1,Bangalore,Super Area
4.0,67500.0,2175.0,3.4999999999999996,1,Bangalore,Super Area
2.0,6000.0,660.0,1.0,1,Bangalore,Super Area
2.0,11000.0,600.0,1.0,2,Bangalore,Carpet Area
1.0,4000.0000000000005,250.0,1.0,1,Bangalore,Super Area
2.0,14000.0,1200.0,2.0,1,Bangalore,Super Area
2.0,24000.0,630.0,2.0,2,Bangalore,Carpet Area
2.0,11000.0,840.0,1.0,1,Bangalore,Super Area
2.0,10000.0,500.0,1.0,2,Bangalore,Carpet Area
3.0,62000.0,1680.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,12000.0,775.0,1.0,2,Bangalore,Carpet Area
2.0,18000.0,1000.0,2.0,1,Bangalore,Super Area
2.0,17500.0,900.0,2.0,1,Bangalore,Super Area
1.0,6500.0,500.0,1.0,1,Bangalore,Super Area
1.0,16000.0,550.0,1.0,2,Bangalore,Carpet Area
3.0,30000.0,1250.0,3.0000000000000004,2,Bangalore,Carpet Area
2.0,28000.0,850.0,2.0,2,Bangalore,Carpet Area
1.0,6500.0,150.0,1.0,1,Bangalore,Super Area
1.0,9000.0,445.0,1.0,2,Bangalore,Carpet Area
2.0,8499.999999999998,500.0,2.0,2,Bangalore,Carpet Area
2.0,20000.0,750.0,2.0,2,Bangalore,Carpet Area
3.0,26000.0,2000.0,2.0,2,Bangalore,Carpet Area
1.0,8000.0,500.0,1.0,1,Bangalore,Super Area
